CRATER_ID,LATITUDE_CIRCLE_IMAGE,LONGITUDE_CIRCLE_IMAGE,DIAM_CIRCLE_IMAGE,DEPTH_RIM_TOPOG,DEPTH_FLOOR_TOPOG,DEPTH_RIMFLOOR_TOPOG,CRATER_NAME,FAN_LATITUDE,FAN_LONGITUDE ,FAN_CLASS,FAN_AZIMUTH_BEARING,TANAKA_UNIT,TANAKA_UNIT_DESCRIPTION,REFERENCE
19-000042,-20.69,-35.7,68.77,1.36,-0.69,2.05,,-20.53,-35.26,alluvial fan,67.5,eNh,Early Noachian highland unit,Moore and Howard (2005)
19-000042,-20.69,-35.7,68.77,1.36,-0.69,2.05,,-20.96,-36,alluvial fan,225,eNh,Early Noachian highland unit,Moore and Howard (2005)
19-000042,-20.69,-35.7,68.77,1.36,-0.69,2.05,,-21.1,-35.69,alluvial fan,157.5,eNh,Early Noachian highland unit,Moore and Howard (2005)
19-000042,-20.69,-35.7,68.77,1.36,-0.69,2.05,,-21.07,-35.79,alluvial fan,180,eNh,Early Noachian highland unit,Moore and Howard (2005)
19-000042,-20.69,-35.7,68.77,1.36,-0.69,2.05,,-21.09,-35.57,alluvial fan,157.5,eNh,Early Noachian highland unit,Moore and Howard (2005)
19-000042,-20.69,-35.7,68.77,1.36,-0.69,2.05,,-21.1,-35.66,alluvial fan,157.5,eNh,Early Noachian highland unit,Moore and Howard (2005)
19-000043,-7.72,-3.8,68.66,-0.36,-3.23,2.87,,-7.26,-3.82,alluvial fan,337.5,mNh,Middle Noachian highland unit,Kraal et al. (2008)
19-000043,-7.72,-3.8,68.66,-0.36,-3.23,2.87,,-7.38,-3.59,alluvial fan,22.5,mNh,Middle Noachian highland unit,Kraal et al. (2008)
19-000043,-7.72,-3.8,68.66,-0.36,-3.23,2.87,,-7.43,-3.56,alluvial fan,22.5,mNh,Middle Noachian highland unit,Kraal et al. (2008)
19-000043,-7.72,-3.8,68.66,-0.36,-3.23,2.87,,-7.41,-3.94,alluvial fan,315,mNh,Middle Noachian highland unit,Kraal et al. (2008)
19-000043,-7.72,-3.8,68.66,-0.36,-3.23,2.87,,-7.54,-3.43,alluvial fan,45,mNh,Middle Noachian highland unit,Kraal et al. (2008)
19-000043,-7.72,-3.8,68.66,-0.36,-3.23,2.87,,-7.97,-4.19,alluvial fan,225,mNh,Middle Noachian highland unit,Kraal et al. (2008)
19-000043,-7.72,-3.8,68.66,-0.36,-3.23,2.87,,-8.06,-3.9,alluvial fan,180,mNh,Middle Noachian highland unit,Kraal et al. (2008)
19-000043,-7.72,-3.8,68.66,-0.36,-3.23,2.87,,-8.1,-3.86,alluvial fan,180,mNh,Middle Noachian highland unit,Kraal et al. (2008)
19-000043,-7.72,-3.8,68.66,-0.36,-3.23,2.87,,-8.08,-3.63,alluvial fan,135,mNh,Middle Noachian highland unit,Kraal et al. (2008)
19-000052,-27.22,-36.89,64.2,0.89,-1.36,2.25,,-26.92,-36.67,alluvial fan,22.5,mNh,Middle Noachian highland unit,this paper 
19-000052,-27.22,-36.89,64.2,0.89,-1.36,2.25,,-27.58,-36.78,alluvial fan,157.5,mNh,Middle Noachian highland unit,this paper 
19-000052,-27.22,-36.89,64.2,0.89,-1.36,2.25,,-26.9,-36.75,alluvial fan,0,mNh,Middle Noachian highland unit,this paper 
19-000058,-2.8,-36.09,62.88,-0.63,-2.76,2.14,Tuskegee,-2.54,-35.92,alluvial fan,22.5,AHi,Amazonian and Hesperian impact unit,this paper 
19-000058,-2.8,-36.09,62.88,-0.63,-2.76,2.14,Tuskegee,-2.6,-36.22,alluvial fan,315,AHi,Amazonian and Hesperian impact unit,this paper 
19-000058,-2.8,-36.09,62.88,-0.63,-2.76,2.14,Tuskegee,-2.98,-36.3,alluvial fan,225,AHi,Amazonian and Hesperian impact unit,this paper 
19-000058,-2.8,-36.09,62.88,-0.63,-2.76,2.14,Tuskegee,-2.96,-36.34,alluvial fan,225,AHi,Amazonian and Hesperian impact unit,this paper 
19-000058,-2.8,-36.09,62.88,-0.63,-2.76,2.14,Tuskegee,-2.96,-36.37,alluvial fan,225,AHi,Amazonian and Hesperian impact unit,this paper 
19-000058,-2.8,-36.09,62.88,-0.63,-2.76,2.14,Tuskegee,-3.01,-36.25,alluvial fan,202.5,AHi,Amazonian and Hesperian impact unit,this paper 
19-000058,-2.8,-36.09,62.88,-0.63,-2.76,2.14,Tuskegee,-3.05,-36.18,alluvial fan,180,AHi,Amazonian and Hesperian impact unit,this paper 
19-000058,-2.8,-36.09,62.88,-0.63,-2.76,2.14,Tuskegee,-2.92,-36.44,alluvial fan,247.5,AHi,Amazonian and Hesperian impact unit,this paper 
19-000074,-19.21,-22.78,57.32,-0.58,-2.49,1.91,,-18.87,-22.62,alluvial fan,22.5,eNh,Early Noachian highland unit,this paper 
19-000074,-19.21,-22.78,57.32,-0.58,-2.49,1.91,,-18.86,-22.66,alluvial fan,0,eNh,Early Noachian highland unit,this paper 
19-000081,-8.58,-0.52,54.02,-0.43,-2.83,2.4,,-8.57,-0.81,alluvial fan,270,mNh,Middle Noachian highland unit,this paper 
19-000081,-8.58,-0.52,54.02,-0.43,-2.83,2.4,,-8.85,-0.74,alluvial fan,202.5,mNh,Middle Noachian highland unit,this paper 
19-000081,-8.58,-0.52,54.02,-0.43,-2.83,2.4,,-8.26,-0.49,alluvial fan,0,mNh,Middle Noachian highland unit,this paper 
19-000081,-8.58,-0.52,54.02,-0.43,-2.83,2.4,,-8.86,-0.71,alluvial fan,202.5,mNh,Middle Noachian highland unit,this paper 
19-000083,-23.99,-33.33,53.94,-0.47,-1.46,0.98,Eberswalde,-23.61,-33.42,alluvial fan,337.5,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
19-000083,-23.99,-33.33,53.94,-0.47,-1.46,0.98,Eberswalde,-23.67,-33.43,alluvial fan,337.5,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
19-000083,-23.99,-33.33,53.94,-0.47,-1.46,0.98,Eberswalde,-23.66,-33.41,alluvial fan,337.5,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
19-000121,-14.6,-12.78,45.61,-0.55,-2.59,2.04,,-14.33,-12.82,alluvial fan,337.5,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
19-000121,-14.6,-12.78,45.61,-0.55,-2.59,2.04,,-14.34,-12.78,alluvial fan,0,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
19-000121,-14.6,-12.78,45.61,-0.55,-2.59,2.04,,-14.33,-12.71,alluvial fan,0,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
19-000121,-14.6,-12.78,45.61,-0.55,-2.59,2.04,,-14.35,-12.68,alluvial fan,0,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
19-000121,-14.6,-12.78,45.61,-0.55,-2.59,2.04,,-14.4,-12.6,alluvial fan,22.5,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
19-000121,-14.6,-12.78,45.61,-0.55,-2.59,2.04,,-14.43,-12.52,alluvial fan,45,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
19-000121,-14.6,-12.78,45.61,-0.55,-2.59,2.04,,-14.45,-13.06,alluvial fan,292.5,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
19-000121,-14.6,-12.78,45.61,-0.55,-2.59,2.04,,-14.56,-13.07,alluvial fan,270,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
19-000121,-14.6,-12.78,45.61,-0.55,-2.59,2.04,,-14.7,-13.03,alluvial fan,225,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
19-000121,-14.6,-12.78,45.61,-0.55,-2.59,2.04,,-14.71,-12.56,alluvial fan,112.5,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
19-000121,-14.6,-12.78,45.61,-0.55,-2.59,2.04,,-14.85,-12.84,alluvial fan,180,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
19-000121,-14.6,-12.78,45.61,-0.55,-2.59,2.04,,-14.86,-12.69,alluvial fan,157.5,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
19-000121,-14.6,-12.78,45.61,-0.55,-2.59,2.04,,-14.81,-12.63,alluvial fan,135,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
19-000121,-14.6,-12.78,45.61,-0.55,-2.59,2.04,,-14.84,-12.89,alluvial fan,180,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
19-000121,-14.6,-12.78,45.61,-0.55,-2.59,2.04,,-14.48,-12.49,alluvial fan,67.5,AHi,Amazonian and Hesperian impact unit,this paper 
19-000132,-12.96,-28.88,43.2,-0.71,-2.85,2.14,,-12.75,-28.81,alluvial fan,0,AHi,Amazonian and Hesperian impact unit,this paper 
19-000132,-12.96,-28.88,43.2,-0.71,-2.85,2.14,,-12.79,-28.73,alluvial fan,22.5,AHi,Amazonian and Hesperian impact unit,this paper 
19-000132,-12.96,-28.88,43.2,-0.71,-2.85,2.14,,-12.89,-28.66,alluvial fan,67.5,AHi,Amazonian and Hesperian impact unit,this paper 
19-000132,-12.96,-28.88,43.2,-0.71,-2.85,2.14,,-12.81,-28.71,alluvial fan,45,AHi,Amazonian and Hesperian impact unit,this paper 
19-000132,-12.96,-28.88,43.2,-0.71,-2.85,2.14,,-12.75,-28.92,alluvial fan,337.5,AHi,Amazonian and Hesperian impact unit,this paper 
19-000133,-11.5,-5.43,43.02,-0.86,-2.64,1.78,,-11.72,-5.56,alluvial fan,202.5,mNh,Middle Noachian highland unit,this paper 
19-000133,-11.5,-5.43,43.02,-0.86,-2.64,1.78,,-11.69,-5.63,alluvial fan,225,mNh,Middle Noachian highland unit,this paper 
19-000133,-11.5,-5.43,43.02,-0.86,-2.64,1.78,,-11.21,-5.43,alluvial fan,337.5,mNh,Middle Noachian highland unit,this paper 
19-000133,-11.5,-5.43,43.02,-0.86,-2.64,1.78,,-11.23,-5.33,alluvial fan,0,mNh,Middle Noachian highland unit,this paper 
19-000133,-11.5,-5.43,43.02,-0.86,-2.64,1.78,,-11.21,-5.4,alluvial fan,0,mNh,Middle Noachian highland unit,this paper 
19-000134,-27.82,-27.3,42.93,0.67,-1.11,1.79,,-27.59,-27.42,alluvial fan,315,mNh,Middle Noachian highland unit,Kraal et al. (2008)
19-000134,-27.82,-27.3,42.93,0.67,-1.11,1.79,,-27.58,-27.33,alluvial fan,337.5,mNh,Middle Noachian highland unit,Kraal et al. (2008)
19-000134,-27.82,-27.3,42.93,0.67,-1.11,1.79,,-27.58,-27.28,alluvial fan,0,mNh,Middle Noachian highland unit,Kraal et al. (2008)
19-000134,-27.82,-27.3,42.93,0.67,-1.11,1.79,,-27.65,-27.53,alluvial fan,292.5,mNh,Middle Noachian highland unit,Kraal et al. (2008)
19-000134,-27.82,-27.3,42.93,0.67,-1.11,1.79,,-27.79,-27.01,alluvial fan,67.5,mNh,Middle Noachian highland unit,Kraal et al. (2008)
19-000134,-27.82,-27.3,42.93,0.67,-1.11,1.79,,-27.83,-27,alluvial fan,90,mNh,Middle Noachian highland unit,Kraal et al. (2008)
19-000134,-27.82,-27.3,42.93,0.67,-1.11,1.79,,-27.95,-27.03,alluvial fan,112.5,mNh,Middle Noachian highland unit,Kraal et al. (2008)
19-000134,-27.82,-27.3,42.93,0.67,-1.11,1.79,,-27.95,-27.58,alluvial fan,225,mNh,Middle Noachian highland unit,Kraal et al. (2008)
19-000134,-27.82,-27.3,42.93,0.67,-1.11,1.79,,-28.11,-27.37,alluvial fan,180,mNh,Middle Noachian highland unit,Kraal et al. (2008)
19-000134,-27.82,-27.3,42.93,0.67,-1.11,1.79,,-28.08,-27.5,alluvial fan,202.5,mNh,Middle Noachian highland unit,Kraal et al. (2008)
19-000142,-15.51,-20.51,41.49,-0.81,-2.74,1.93,,-15.7,-20.65,alluvial fan,202.5,mNh,Middle Noachian highland unit,Wilson et al. (2013)/ this paper
19-000142,-15.51,-20.51,41.49,-0.81,-2.74,1.93,,-15.76,-20.51,alluvial fan,157.5,mNh,Middle Noachian highland unit,Wilson et al. (2013)/ this paper
19-000142,-15.51,-20.51,41.49,-0.81,-2.74,1.93,,-15.75,-20.42,alluvial fan,157.5,mNh,Middle Noachian highland unit,Wilson et al. (2013)/ this paper
19-000147,-25.41,-24.29,40.77,-0.31,-1.67,1.36,Noma,-25.44,-24.01,alluvial fan,90,mNh,Middle Noachian highland unit,Wilson et al. (2013)/ this paper
19-000147,-25.41,-24.29,40.77,-0.31,-1.67,1.36,Noma,-25.65,-24.25,alluvial fan,157.5,mNh,Middle Noachian highland unit,Wilson et al. (2013)/ this paper
19-000147,-25.41,-24.29,40.77,-0.31,-1.67,1.36,Noma,-25.62,-24.16,alluvial fan,135,mNh,Middle Noachian highland unit,this paper 
19-000147,-25.41,-24.29,40.77,-0.31,-1.67,1.36,Noma,-25.66,-24.21,alluvial fan,157.5,mNh,Middle Noachian highland unit,this paper 
19-000151,-24.65,-14.85,40.08,-0.58,-2.78,2.21,,-24.47,-15.04,alluvial fan,315,eNh,Early Noachian highland unit,Wilson et al. (2013)/ this paper
19-000151,-24.65,-14.85,40.08,-0.58,-2.78,2.21,,-24.57,-14.68,alluvial fan,45,eNh,Early Noachian highland unit,Wilson et al. (2013)/ this paper
19-000151,-24.65,-14.85,40.08,-0.58,-2.78,2.21,,-24.5,-14.72,alluvial fan,22.5,eNh,Early Noachian highland unit,Wilson et al. (2013)/ this paper
19-000151,-24.65,-14.85,40.08,-0.58,-2.78,2.21,,-24.66,-15.13,alluvial fan,247.5,eNh,Early Noachian highland unit,Wilson et al. (2013)/ this paper
19-000151,-24.65,-14.85,40.08,-0.58,-2.78,2.21,,-24.75,-14.74,alluvial fan,112.5,eNh,Early Noachian highland unit,Wilson et al. (2013)/ this paper
19-000151,-24.65,-14.85,40.08,-0.58,-2.78,2.21,,-24.7,-15.12,alluvial fan,247.5,eNh,Early Noachian highland unit,Wilson et al. (2013)/ this paper
19-000151,-24.65,-14.85,40.08,-0.58,-2.78,2.21,,-24.79,-15.09,alluvial fan,225,eNh,Early Noachian highland unit,Wilson et al. (2013)/ this paper
19-000151,-24.65,-14.85,40.08,-0.58,-2.78,2.21,,-24.84,-14.97,alluvial fan,202.5,eNh,Early Noachian highland unit,Wilson et al. (2013)/ this paper
19-000151,-24.65,-14.85,40.08,-0.58,-2.78,2.21,,-24.88,-14.84,alluvial fan,157.5,eNh,Early Noachian highland unit,Wilson et al. (2013)/ this paper
19-000151,-24.65,-14.85,40.08,-0.58,-2.78,2.21,,-24.61,-14.68,alluvial fan,67.5,eNh,Early Noachian highland unit,this paper 
19-000168,-18.25,-36.97,37.62,0.86,-0.77,1.63,,-18.06,-36.93,alluvial fan,0,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
19-000168,-18.25,-36.97,37.62,0.86,-0.77,1.63,,-18.06,-37.01,alluvial fan,337.5,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
19-000168,-18.25,-36.97,37.62,0.86,-0.77,1.63,,-18.05,-36.96,alluvial fan,0,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
19-000168,-18.25,-36.97,37.62,0.86,-0.77,1.63,,-18.09,-36.85,alluvial fan,22.5,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
19-000168,-18.25,-36.97,37.62,0.86,-0.77,1.63,,-18.07,-37.14,alluvial fan,315,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
19-000168,-18.25,-36.97,37.62,0.86,-0.77,1.63,,-18.12,-36.8,alluvial fan,45,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
19-000168,-18.25,-36.97,37.62,0.86,-0.77,1.63,,-18.21,-37.23,alluvial fan,270,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
19-000168,-18.25,-36.97,37.62,0.86,-0.77,1.63,,-18.26,-37.21,alluvial fan,247.5,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
19-000168,-18.25,-36.97,37.62,0.86,-0.77,1.63,,-18.41,-36.8,alluvial fan,112.5,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
19-000168,-18.25,-36.97,37.62,0.86,-0.77,1.63,,-18.36,-37.19,alluvial fan,225,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
19-000168,-18.25,-36.97,37.62,0.86,-0.77,1.63,,-18.5,-36.93,alluvial fan,157.5,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
19-000168,-18.25,-36.97,37.62,0.86,-0.77,1.63,,-18.49,-37.03,alluvial fan,180,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
19-000168,-18.25,-36.97,37.62,0.86,-0.77,1.63,,-18.44,-37.13,alluvial fan,202.5,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
19-000168,-18.25,-36.97,37.62,0.86,-0.77,1.63,,-18.49,-37,alluvial fan,180,AHi,Amazonian and Hesperian impact unit,this paper 
19-000168,-18.25,-36.97,37.62,0.86,-0.77,1.63,,-18.51,-36.95,alluvial fan,157.5,AHi,Amazonian and Hesperian impact unit,this paper 
19-000265,-16.29,-20.9,29.35,-0.58,-2.2,1.62,,-16.11,-20.84,alluvial fan,0,mNh,Middle Noachian highland unit,Wilson et al. (2013)/ this paper
19-000265,-16.29,-20.9,29.35,-0.58,-2.2,1.62,,-16.33,-21.12,alluvial fan,247.5,mNh,Middle Noachian highland unit,Wilson et al. (2013)/ this paper
19-000289,-25.6,-6.4,28.17,0.79,-0.84,1.64,,-25.46,-6.37,alluvial fan,0,mNh,Middle Noachian highland unit,Wilson et al. (2013)/ this paper
19-000399,-15.13,-31.1,22.81,-1.11,-2.44,1.32,,-15,-31.11,alluvial fan,337.5,mNh,Middle Noachian highland unit,Wilson et al. (2013)/ this paper
19-000399,-15.13,-31.1,22.81,-1.11,-2.44,1.32,,-15,-31.15,alluvial fan,337.5,mNh,Middle Noachian highland unit,Wilson et al. (2013)/ this paper
19-000399,-15.13,-31.1,22.81,-1.11,-2.44,1.32,,-15.06,-30.97,alluvial fan,45,mNh,Middle Noachian highland unit,Wilson et al. (2013)/ this paper
19-000399,-15.13,-31.1,22.81,-1.11,-2.44,1.32,,-15.03,-31.06,alluvial fan,0,mNh,Middle Noachian highland unit,Wilson et al. (2013)/ this paper
19-000399,-15.13,-31.1,22.81,-1.11,-2.44,1.32,,-15.05,-31.22,alluvial fan,292.5,mNh,Middle Noachian highland unit,Wilson et al. (2013)/ this paper
19-000399,-15.13,-31.1,22.81,-1.11,-2.44,1.32,,-15.09,-30.95,alluvial fan,67.5,mNh,Middle Noachian highland unit,Wilson et al. (2013)/ this paper
19-000399,-15.13,-31.1,22.81,-1.11,-2.44,1.32,,-15.22,-31.23,alluvial fan,225,mNh,Middle Noachian highland unit,Wilson et al. (2013)/ this paper
19-000399,-15.13,-31.1,22.81,-1.11,-2.44,1.32,,-15.29,-31.12,alluvial fan,180,mNh,Middle Noachian highland unit,Wilson et al. (2013)/ this paper
19-000399,-15.13,-31.1,22.81,-1.11,-2.44,1.32,,-15.28,-31.02,alluvial fan,135,mNh,Middle Noachian highland unit,Wilson et al. (2013)/ this paper
19-000399,-15.13,-31.1,22.81,-1.11,-2.44,1.32,,-15.22,-31,alluvial fan,112.5,mNh,Middle Noachian highland unit,Wilson et al. (2013)/ this paper
19-000403,-23.63,-22.42,22.64,0.21,-1.17,1.38,Murgoo,-23.69,-22.29,alluvial fan,112.5,eNh,Early Noachian highland unit,Wilson et al. (2013)/ this paper
19-000403,-23.63,-22.42,22.64,0.21,-1.17,1.38,Murgoo,-23.69,-22.51,alluvial fan,225,eNh,Early Noachian highland unit,Wilson et al. (2013)/ this paper
19-000409,-21.89,-22.43,22.14,-0.7,-2.07,1.36,Loto,-21.83,-22.3,alluvial fan,45,eNh,Early Noachian highland unit,Wilson et al. (2013)/ this paper
19-000438,-17.69,-22.61,21.25,-0.33,-2.17,1.84,,-17.59,-22.6,alluvial fan,0,eNh,Early Noachian highland unit,Wilson et al. (2013)/ this paper
19-000438,-17.69,-22.61,21.25,-0.33,-2.17,1.84,,-17.77,-22.7,alluvial fan,225,eNh,Early Noachian highland unit,Wilson et al. (2013)/ this paper
19-000438,-17.69,-22.61,21.25,-0.33,-2.17,1.84,,-17.71,-22.73,alluvial fan,247.5,eNh,Early Noachian highland unit,Wilson et al. (2013)/ this paper
19-000438,-17.69,-22.61,21.25,-0.33,-2.17,1.84,,-17.79,-22.6,alluvial fan,157.5,eNh,Early Noachian highland unit,Wilson et al. (2013)/ this paper
19-000450,-16.36,-36.14,21.02,0.65,-0.65,1.3,,-16.49,-36.17,alluvial fan,180,mNh,Middle Noachian highland unit,this paper 
19-000452,-27.48,-6.23,20.97,1.39,-0.13,1.52,,-27.58,-6.33,alluvial fan,202.5,eNh,Early Noachian highland unit,Wilson et al. (2013)/ this paper
19-000463,-25.03,-16.49,20.67,0.1,-1.27,1.38,Dison,-25.12,-16.41,alluvial fan,135,eNh,Early Noachian highland unit,Wilson et al. (2013)/ this paper
19-000512,-17.1,-35.01,19.48,0.36,-1.12,1.48,,-17.19,-34.95,alluvial fan,135,mNh,Middle Noachian highland unit,this paper 
19-000543,-16.13,-38.69,18.53,0.83,-0.34,1.17,,-16.25,-38.77,alluvial fan,202.5,mNh,Middle Noachian highland unit,this paper 
19-000628,-15.91,-31.69,16.24,-1.38,-2.96,1.58,,-15.84,-31.67,alluvial fan,0,eNh,Early Noachian highland unit,Wilson et al. (2013)/ this paper
19-000628,-15.91,-31.69,16.24,-1.38,-2.96,1.58,,-15.84,-31.71,alluvial fan,337.5,eNh,Early Noachian highland unit,Wilson et al. (2013)/ this paper
19-000628,-15.91,-31.69,16.24,-1.38,-2.96,1.58,,-15.85,-31.62,alluvial fan,45,eNh,Early Noachian highland unit,Wilson et al. (2013)/ this paper
19-000628,-15.91,-31.69,16.24,-1.38,-2.96,1.58,,-15.92,-31.59,alluvial fan,90,eNh,Early Noachian highland unit,Wilson et al. (2013)/ this paper
19-000628,-15.91,-31.69,16.24,-1.38,-2.96,1.58,,-15.89,-31.61,alluvial fan,67.5,eNh,Early Noachian highland unit,Wilson et al. (2013)/ this paper
19-000802,-15.38,-33.66,13.18,0.33,-0.78,1.11,,-15.46,-33.63,alluvial fan,157.5,eNh,Early Noachian highland unit,this paper 
20-000011,-22.97,15.76,152.9,2.57,-0.56,3.13,Bakhuysen,-22.01,15.96,alluvial fan,0,eHh,Early Hesperian highland unit,Wilson et al. (2013)/ this paper
20-000011,-22.97,15.76,152.9,2.57,-0.56,3.13,Bakhuysen,-22.4,16.61,alluvial fan,45,eHh,Early Hesperian highland unit,Wilson et al. (2013)/ this paper
20-000011,-22.97,15.76,152.9,2.57,-0.56,3.13,Bakhuysen,-23.67,16.49,alluvial fan,135,eHh,Early Hesperian highland unit,Wilson et al. (2013)/ this paper
20-000011,-22.97,15.76,152.9,2.57,-0.56,3.13,Bakhuysen,-23.85,16.11,alluvial fan,157.5,eHh,Early Hesperian highland unit,Wilson et al. (2013)/ this paper
20-000011,-22.97,15.76,152.9,2.57,-0.56,3.13,Bakhuysen,-23.85,15.28,alluvial fan,202.5,eHh,Early Hesperian highland unit,Wilson et al. (2013)/ this paper
20-000011,-22.97,15.76,152.9,2.57,-0.56,3.13,Bakhuysen,-23.9,15.81,alluvial fan,157.5,eHh,Early Hesperian highland unit,Wilson et al. (2013)/ this paper
20-000011,-22.97,15.76,152.9,2.57,-0.56,3.13,Bakhuysen,-23.76,16.47,alluvial fan,135,eHh,Early Hesperian highland unit,Wilson et al. (2013)/ this paper
20-000011,-22.97,15.76,152.9,2.57,-0.56,3.13,Bakhuysen,-23.24,16.79,alluvial fan,90,eHh,Early Hesperian highland unit,Wilson et al. (2013)/ this paper
20-000011,-22.97,15.76,152.9,2.57,-0.56,3.13,Bakhuysen,-22.71,16.64,alluvial fan,67.5,eHh,Early Hesperian highland unit,Wilson et al. (2013)/ this paper
20-000021,-23.32,28.06,98.09,2.63,0.18,2.45,,-22.75,27.84,alluvial fan,337.5,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
20-000021,-23.32,28.06,98.09,2.63,0.18,2.45,,-22.93,28.45,alluvial fan,22.5,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
20-000021,-23.32,28.06,98.09,2.63,0.18,2.45,,-22.92,27.61,alluvial fan,292.5,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
20-000021,-23.32,28.06,98.09,2.63,0.18,2.45,,-23.02,28.57,alluvial fan,45,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
20-000021,-23.32,28.06,98.09,2.63,0.18,2.45,,-23.11,27.4,alluvial fan,270,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
20-000021,-23.32,28.06,98.09,2.63,0.18,2.45,,-23.54,27.41,alluvial fan,247.5,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
20-000021,-23.32,28.06,98.09,2.63,0.18,2.45,,-23.79,27.7,alluvial fan,202.5,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
20-000021,-23.32,28.06,98.09,2.63,0.18,2.45,,-23.91,28.15,alluvial fan,157.5,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
20-000021,-23.32,28.06,98.09,2.63,0.18,2.45,,-23.95,27.73,alluvial fan,202.5,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
20-000045,-19.15,36.02,75.61,3.31,0.4,2.91,,-18.71,35.99,alluvial fan,337.5,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
20-000045,-19.15,36.02,75.61,3.31,0.4,2.91,,-18.76,36.24,alluvial fan,22.5,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
20-000045,-19.15,36.02,75.61,3.31,0.4,2.91,,-19.5,35.88,alluvial fan,180,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
20-000045,-19.15,36.02,75.61,3.31,0.4,2.91,,-19.48,35.83,alluvial fan,202.5,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
20-000045,-19.15,36.02,75.61,3.31,0.4,2.91,,-19.56,36.18,alluvial fan,157.5,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
20-000082,-24.7,28.29,60.08,2.26,0.76,1.5,,-24.28,28.3,alluvial fan,0,AHi,Amazonian and Hesperian impact unit,Moore and Howard (2005)
20-000182,-16.75,40.49,42.12,2.75,0.77,1.97,,-16.6,40.28,alluvial fan,292.5,eNh,Early Noachian highland unit,Wilson et al. (2013)/ this paper
20-000182,-16.75,40.49,42.12,2.75,0.77,1.97,,-16.77,40.77,alluvial fan,90,eNh,Early Noachian highland unit,Wilson et al. (2013)/ this paper
20-000182,-16.75,40.49,42.12,2.75,0.77,1.97,,-16.98,40.7,alluvial fan,135,eNh,Early Noachian highland unit,Wilson et al. (2013)/ this paper
20-000182,-16.75,40.49,42.12,2.75,0.77,1.97,,-17,40.64,alluvial fan,135,eNh,Early Noachian highland unit,Wilson et al. (2013)/ this paper
20-000182,-16.75,40.49,42.12,2.75,0.77,1.97,,-16.99,40.34,alluvial fan,202.5,eNh,Early Noachian highland unit,Wilson et al. (2013)/ this paper
20-000200,-27.06,27.35,40.68,1.93,0.1,1.83,,-26.84,27.33,alluvial fan,337.5,AHi,Amazonian and Hesperian impact unit,Wilson et al. (2013)/ this paper
